Transaction History,On-time Payments (%),Income Stability,Debt-to-Income Ratio,Credit Utilization (%),Existing Loans,Loan Repayment History,Salary,Savings,Employment Type,Credit Score,Bills Paid on Time,marketing,Utility Bill Payments,Gender,City,Income Variability,Age
45102.0,73.13439158439135,0.1703573731330708,0.346445921512001,13.137480102401168,2.0,1.0,69101.0,65303.0,Salaried,658.8584659986244,Yes,1648.0,9932.0,Female,Delhi,Low,43
18261.0,77.53452457353234,0.0733313700547207,0.1626107008127549,66.26504651742212,2.0,1.0,161083.0,476220.0,Self-employed,828.2756000207326,Yes,2997.0,598.0,Male,Chennai,High,21
10988.0,57.695975489145255,0.2023378372247353,1.2736076713957594,39.14596840923213,3.0,1.0,177489.0,331508.0,Self-employed,579.0957309486126,Yes,2229.0,2324.0,Female,Hyderabad,Low,41
24522.0,76.08211006910531,0.2194371731610238,0.7662895303709882,46.02775594642628,2.0,1.0,124081.0,264330.0,Salaried,652.1404006080762,No,5061.0,5256.0,Female,Kolkata,High,27
11784.0,53.500175606653286,0.2972420014333494,0.4673174194045645,16.81997934256584,2.0,1.0,58821.0,348284.0,Salaried,587.0677637840587,Yes,6707.0,1084.0,Female,Hyderabad,Low,37
44384.0,64.57940640805786,0.4427511822080526,0.4007396897457884,63.36545746014299,3.0,1.0,144301.0,103911.0,Salaried,516.227893702185,No,342.0,2454.0,Male,Hyderabad,Low,68
16004.0,90.80461764571308,0.1336436621624815,0.6424182642973286,46.0843204605166,2.0,1.0,176478.0,52596.0,Self-employed,714.3549303283273,Yes,2346.0,2651.0,Female,Mumbai,Low,29
2167.0,74.97741676023357,0.303568155561853,1.2429182647586765,23.70914922363889,2.0,1.0,152099.0,33626.0,Salaried,627.9742255264129,No,7416.0,8204.0,Male,Bangalore,High,44
24522.0,76.08211006910531,0.2194371731610238,0.7662895303709882,46.02775594642628,2.0,1.0,124081.0,264330.0,Self-employed,652.1404006080762,Yes,5061.0,5256.0,Female,Delhi,High,62
5986.0,72.02867640061537,0.0641369777043517,0.3982183176456064,34.629063282680846,0.0,1.0,71033.0,38312.0,Salaried,825.383297564155,Yes,9211.0,8427.0,Female,Chennai,High,18
24522.0,76.08211006910531,0.2194371731610238,0.7662895303709882,46.02775594642628,2.0,1.0,124081.0,264330.0,Salaried,652.1404006080762,Yes,5061.0,5256.0,Male,Bangalore,High,70
26529.0,75.86047138467647,0.316259532542371,0.4662683882069434,88.28770671303866,1.0,1.0,118768.0,308364.0,Salaried,589.4342721885946,Yes,6203.0,1153.0,Male,Bangalore,Low,46
25684.0,51.02604073646626,0.0845655549221397,0.3618597593342001,25.603158778643955,3.0,1.0,140123.0,350090.0,Salaried,765.4133146769998,Yes,7655.0,582.0,Female,Hyderabad,High,51
41667.0,73.64128124481512,0.2707632808195286,0.8236184923124642,30.359272615730468,2.0,1.0,138886.0,62314.0,Salaried,631.6075601704299,Yes,8455.0,5006.0,Male,Hyderabad,Low,26
39688.0,92.69329967626018,0.2064599806382161,0.3834986694457331,48.642193215243246,1.0,1.0,148026.0,308573.0,Self-employed,733.7570110993427,Yes,2940.0,4526.0,Female,Bangalore,Low,70
24522.0,76.08211006910531,0.2194371731610238,0.7662895303709882,46.02775594642628,2.0,1.0,124081.0,264330.0,Salaried,652.1404006080762,Yes,5061.0,5256.0,Female,Delhi,Low,55
25262.0,61.63183191933875,0.3330956750147177,1.2973275065959833,19.51805275461749,2.0,1.0,98525.0,421923.0,Salaried,612.1953928712021,Yes,199.0,2451.0,Male,Hyderabad,Low,67
31812.0,87.42031722025189,0.15517221961769,0.2243920791000031,34.772744669861865,4.0,1.0,113280.0,487209.0,Salaried,743.3033957030505,Yes,9365.0,8388.0,Female,Kolkata,Low,37
19508.0,66.12249048553248,0.3902508674357198,0.4260803852446467,38.6492973203416,4.0,1.0,194799.0,137041.0,Salaried,601.940718778912,Yes,8095.0,2245.0,Male,Bangalore,High,40
2420.0,62.96076668859932,0.4353927342545525,0.3084420836732734,56.8236512305808,4.0,1.0,73911.0,144234.0,Salaried,437.4748835027299,Yes,8310.0,3719.0,Male,Hyderabad,High,46
22232.0,82.40525172670617,0.3994508998621805,0.9049588783554104,68.9667486527189,2.0,1.0,68649.0,290335.0,Self-employed,479.5962195507968,Yes,1334.0,6560.0,Male,Chennai,Low,49
29341.0,66.68304453168463,0.3359151014900255,0.8467703252036893,69.99866536242547,2.0,1.0,147849.0,22104.0,Salaried,517.8007416179964,No,3963.0,4869.0,Male,Delhi,High,63
7319.0,95.89204415467763,0.263662547433169,1.3953457817316317,52.14121368727298,0.0,1.0,199743.0,57452.0,Salaried,747.9425238399514,Yes,5455.0,5927.0,Female,Chennai,Low,45
47058.0,58.60843442763245,0.1658742637800753,1.3454268979136106,85.45506326002211,4.0,0.0,139166.0,279369.0,Salaried,376.40123653620657,Yes,9964.0,1200.0,Male,Delhi,Low,21
17760.0,68.57732556599372,0.0533585788925168,1.1836292921511131,30.94251861536701,3.0,1.0,135356.0,224012.0,Salaried,840.487520566274,Yes,725.0,1894.0,Female,Kolkata,Low,30
5785.0,87.68903005432077,0.0419822963006604,1.0198640600842248,44.6542089603722,3.0,1.0,82406.0,108241.0,Salaried,850.0,Yes,4866.0,6869.0,Female,Bangalore,High,22
2926.0,80.42915773199542,0.0646817425939112,1.0871142831694691,70.13935036047545,0.0,1.0,43965.0,303208.0,Salaried,769.0627291253381,Yes,501.0,3764.0,Male,Chennai,Low,42
24522.0,76.08211006910531,0.2194371731610238,0.7662895303709882,46.02775594642628,2.0,1.0,124081.0,264330.0,Salaried,652.1404006080762,Yes,5061.0,5256.0,Male,Chennai,High,68
8524.0,82.62423642030788,0.0787581597321615,1.2752601592523387,20.89843102702881,1.0,1.0,159996.0,203874.0,Salaried,850.0,No,5980.0,9621.0,Male,Bangalore,Low,41
21087.0,68.16363981994498,0.0568164985367354,0.639767201876564,24.95045696404442,3.0,1.0,58536.0,67108.0,Salaried,753.8865139718124,Yes,5159.0,8359.0,Female,Mumbai,High,31
45055.0,68.79262325909896,0.3058260915922141,0.5994794659211845,62.338799740826765,3.0,1.0,192168.0,483957.0,Self-employed,614.0116872595131,No,7085.0,7923.0,Female,Delhi,Low,41
21781.0,52.32014430075628,0.1124515726577777,1.4046365945709962,39.73070500581983,2.0,1.0,188512.0,340122.0,Salaried,717.1334677068116,Yes,6295.0,8903.0,Female,Mumbai,Low,70
33470.0,73.74754826318741,0.2496756755407945,1.4246765370720444,77.83502062069029,1.0,0.0,178490.0,321530.0,Self-employed,484.1539274423283,Yes,5595.0,8050.0,Male,Bangalore,Low,70
35464.0,69.25530614949602,0.0438037810467535,0.5335173841326456,48.44674542031922,0.0,1.0,45234.0,286460.0,Self-employed,850.0,No,6463.0,9601.0,Male,Kolkata,High,62
21884.0,74.95849166313309,0.2210729675972502,1.1059466101580508,19.98739998470356,2.0,1.0,172292.0,290061.0,Salaried,736.4602910664122,Yes,4480.0,9010.0,Female,Kolkata,Low,45
49270.0,80.47529455024916,0.1903126878215254,1.4770271087780644,75.21901729114579,2.0,1.0,152341.0,65444.0,Salaried,572.4101937714129,Yes,1157.0,1143.0,Female,Bangalore,High,18
24522.0,76.08211006910531,0.2194371731610238,0.7662895303709882,46.02775594642628,2.0,1.0,124081.0,264330.0,Self-employed,652.1404006080762,Yes,5061.0,5256.0,Female,Bangalore,High,57
33709.0,83.10559129040897,0.2557986063723161,1.2608740907916816,15.716086998964585,1.0,1.0,152189.0,266901.0,Self-employed,705.6550346242723,No,5561.0,2630.0,Male,Mumbai,Low,63
44909.0,98.10979381389956,0.439964805995328,0.1948601958900427,43.300927427949325,2.0,0.0,101655.0,317262.0,Salaried,597.5398374586927,No,7584.0,9038.0,Female,Chennai,Low,37
32496.0,75.61501734435403,0.2533561540708571,0.3810429288373413,64.01195355591796,2.0,1.0,167994.0,379239.0,Self-employed,639.553584288036,Yes,9356.0,5566.0,Male,Kolkata,Low,39
23812.0,54.0839882433177,0.2459543293713214,1.1342862336905204,12.032739070366256,2.0,1.0,158991.0,30328.0,Salaried,614.6677149614003,Yes,6832.0,1348.0,Female,Bangalore,Low,69
42475.0,94.88717832548627,0.3821200654286784,0.2711819938098893,22.889831737266697,1.0,1.0,47673.0,63200.0,Salaried,656.6405577515112,Yes,7411.0,8136.0,Male,Chennai,High,20
27026.0,51.458494614537166,0.4184344194564491,1.0554669306690452,39.19712800028638,0.0,1.0,181033.0,342444.0,Salaried,669.4112715174269,Yes,9476.0,8832.0,Female,Mumbai,High,22
17498.0,74.17610336824858,0.1299039041233327,0.1165659702316809,50.66216031545405,0.0,0.0,143675.0,439681.0,Salaried,739.9421581888847,Yes,948.0,3110.0,Female,Kolkata,High,37
49270.0,89.39850667954659,0.2390964863499452,0.1123516245024776,31.540494607918514,3.0,0.0,36099.0,458591.0,Self-employed,517.6043226670124,Yes,1430.0,5462.0,Male,Chennai,Low,26
40476.0,71.82097993647966,0.0416225830838913,1.1135998237673876,13.226879002620173,4.0,1.0,166428.0,178160.0,Salaried,850.0,Yes,9479.0,2056.0,Female,Kolkata,Low,34
22199.0,95.2383170840059,0.2295177727877454,0.2897574183271715,15.489623115792872,0.0,0.0,169850.0,190539.0,Salaried,781.7067445528729,Yes,2767.0,5313.0,Female,Delhi,High,41
9180.0,73.9248058127981,0.1851601262958533,1.0858166511044234,68.45418960235492,4.0,1.0,185150.0,102987.0,Self-employed,518.8025557563852,Yes,1203.0,6907.0,Male,Mumbai,Low,54
14710.0,77.28343324843173,0.3773789105615486,0.1486989732022276,33.80141880251158,2.0,1.0,142467.0,374286.0,Salaried,715.7657502054893,Yes,9695.0,5664.0,Male,Chennai,High,23
28753.0,59.708143452304114,0.4620853430732626,0.7364169078052931,70.09534316458513,4.0,1.0,186161.0,465579.0,Self-employed,503.75491987014806,Yes,9489.0,3889.0,Female,Mumbai,Low,19
22933.0,59.49663831151796,0.064368567906825,0.3176066254960348,24.25028062906049,3.0,1.0,49679.0,131657.0,Salaried,719.0502430819167,Yes,5671.0,821.0,Male,Kolkata,Low,55
45289.0,93.14820232377376,0.1123318040471681,1.332742735913961,41.23227869577546,0.0,1.0,116733.0,128664.0,Salaried,786.2984949856698,Yes,161.0,3546.0,Female,Bangalore,High,38
5783.0,80.54537610791982,0.1375387666108615,1.0327682366685014,66.67582766530265,4.0,1.0,32410.0,207870.0,Self-employed,446.1876536449007,Yes,9324.0,3314.0,Male,Delhi,Low,35
29828.0,92.8548469804958,0.1495868913493835,1.4478316759561594,24.51103896250244,4.0,1.0,99311.0,291817.0,Self-employed,620.1488558037589,No,4339.0,4086.0,Female,Bangalore,High,49
24522.0,76.08211006910531,0.2194371731610238,0.7662895303709882,46.02775594642628,2.0,1.0,124081.0,264330.0,Salaried,652.1404006080762,Yes,5061.0,5256.0,Male,Kolkata,High,50
26119.0,89.31658276975202,0.3758959542285054,0.2072208814062608,60.68229737402116,0.0,1.0,167152.0,354341.0,Salaried,776.0717510093913,Yes,2306.0,9963.0,Female,Delhi,Low,59
24522.0,76.08211006910531,0.2194371731610238,0.7662895303709882,46.02775594642628,2.0,1.0,124081.0,264330.0,Salaried,652.1404006080762,Yes,5061.0,5256.0,Male,Kolkata,High,18
23114.0,79.96792935679014,0.1343273077339875,0.8305043439922818,29.121411736520724,1.0,1.0,192334.0,56833.0,Salaried,802.41026188424,Yes,4344.0,5714.0,Male,Kolkata,Low,40
8487.0,89.21030871826335,0.3696960301928802,1.4137302319176854,34.74934937090489,0.0,1.0,159739.0,294823.0,Salaried,748.8230295502638,Yes,3913.0,5278.0,Male,Kolkata,High,31
29552.0,83.40016253715069,0.2295568242750008,0.4705777287954091,84.99524231899545,4.0,1.0,175285.0,16763.0,Salaried,548.806215003118,Yes,8789.0,3011.0,Female,Chennai,Low,59
42761.0,83.6141326256576,0.3351428905836949,1.305970054175854,77.53120016521598,2.0,1.0,189253.0,161492.0,Salaried,599.9799090908207,Yes,8436.0,8348.0,Male,Mumbai,High,19
21947.0,91.28017124535074,0.0726188092463327,0.5233166472863136,44.736082238195145,0.0,0.0,90490.0,6740.0,Salaried,742.1161432865332,Yes,4493.0,3634.0,Female,Kolkata,High,60
34496.0,55.37071627181109,0.012436517807951,1.321405300549203,14.276283824389404,4.0,1.0,77993.0,128280.0,Salaried,850.0,Yes,3033.0,9517.0,Male,Bangalore,High,57
35201.0,80.65759555515089,0.1588292136533872,1.2794329065381187,83.61467224106688,1.0,0.0,53357.0,385998.0,Salaried,479.7913071976336,Yes,3457.0,6296.0,Male,Chennai,High,68
4127.0,52.11711393861919,0.0595334111453653,0.3917392845590325,83.6262861301631,2.0,0.0,189895.0,482397.0,Salaried,733.5177147064073,Yes,6157.0,8717.0,Male,Chennai,High,61
35696.0,93.03994684577476,0.3073613058224549,1.490788153415595,72.5705379566285,4.0,0.0,102519.0,377891.0,Salaried,430.5562119429504,Yes,455.0,8520.0,Female,Hyderabad,Low,19
46171.0,53.55901181590431,0.068995983673831,0.6742300410585246,87.37658412845524,3.0,1.0,110283.0,350952.0,Salaried,645.8631935319399,Yes,5469.0,5158.0,Male,Chennai,High,52
22531.0,93.2270670791042,0.4737861864875729,0.1553993465358953,23.851884894903527,2.0,1.0,79843.0,420042.0,Salaried,719.3994409263566,Yes,1473.0,9168.0,Female,Hyderabad,High,58
6969.0,95.27694189644504,0.1784882520158638,1.3578237478018562,58.050293234562496,4.0,1.0,120105.0,153938.0,Salaried,588.8390605736433,Yes,5104.0,4907.0,Female,Delhi,Low,41
3971.0,59.37636114560833,0.4817501202379197,0.337834222179607,27.97555934242847,2.0,1.0,162869.0,145833.0,Salaried,627.9929163980381,No,6827.0,5896.0,Male,Mumbai,High,25
21292.0,56.58718998159821,0.4858754585185795,1.4955556115357365,17.73863602820483,0.0,1.0,78548.0,473534.0,Salaried,623.0940251647952,No,650.0,3279.0,Male,Bangalore,Low,19
1322.0,65.35728240521058,0.2706582924037565,0.5183561645881349,66.07527512142022,3.0,1.0,136761.0,374489.0,Self-employed,530.9233223252032,Yes,3929.0,2040.0,Female,Mumbai,Low,49
38856.0,94.12045932218942,0.1472260707521126,1.3041686179563787,79.40674823747932,3.0,0.0,137006.0,362708.0,Salaried,555.0924173903228,Yes,4514.0,6091.0,Female,Mumbai,Low,22
14152.0,95.53215079172728,0.28712454379444,1.2348154073347573,17.688805255894717,0.0,1.0,55534.0,158372.0,Salaried,693.9983123314413,No,7127.0,9767.0,Male,Kolkata,High,52
29836.0,86.09002107749279,0.2751232507418429,0.5663045514752763,20.468885305972844,3.0,1.0,54432.0,277678.0,Salaried,629.1297687798505,No,5694.0,4262.0,Male,Bangalore,High,24
13922.0,50.68665940412892,0.167578249469784,1.1138881517743286,30.34677708048228,4.0,1.0,75134.0,27528.0,Self-employed,408.93802234133295,No,4029.0,4239.0,Male,Delhi,Low,66
33494.0,93.70545590129151,0.4662542760287361,0.4000758310801658,35.20587692910659,2.0,1.0,180249.0,273626.0,Salaried,757.6693958997406,Yes,7614.0,2521.0,Male,Mumbai,Low,23
26022.0,82.88580736379768,0.1294829376833916,1.4499082797732434,48.0977980431388,1.0,1.0,128829.0,371563.0,Salaried,746.4947253462043,Yes,4367.0,6281.0,Female,Chennai,Low,49
40067.0,73.11955884562704,0.0250798373469884,0.9937201413988508,54.9477099775362,4.0,1.0,49733.0,343938.0,Salaried,850.0,No,2857.0,7926.0,Male,Kolkata,High,19
3936.0,61.60278698505781,0.1276415039489555,0.8837015998999487,77.88870054713574,0.0,1.0,41808.0,387433.0,Salaried,599.445489083306,Yes,5621.0,8114.0,Female,Chennai,Low,53
28034.0,69.25513014115148,0.0491296480453056,0.341259063277015,47.11577518114299,0.0,1.0,70378.0,450925.0,Salaried,850.0,No,1028.0,9952.0,Male,Chennai,High,55
47159.0,94.09877775703038,0.3588569641521197,0.878920095023576,86.55039564351765,2.0,1.0,91832.0,282510.0,Self-employed,507.8050971971125,Yes,4676.0,4296.0,Female,Delhi,Low,19
3112.0,93.07568536134468,0.4815284617553955,0.725886177757153,30.50028913554684,1.0,1.0,116034.0,148696.0,Salaried,688.3947726039135,No,5738.0,9215.0,Female,Hyderabad,Low,66
19292.0,52.30982416008144,0.1867663950770525,0.6505971379899073,53.64734154277628,3.0,1.0,190360.0,308358.0,Salaried,630.7799050444984,Yes,3116.0,8118.0,Male,Chennai,Low,46
25066.0,66.07709161989357,0.0681495211151839,0.1541287406493399,54.703609234448166,1.0,1.0,164438.0,108232.0,Salaried,843.1216937798938,No,9954.0,952.0,Female,Hyderabad,Low,30
21162.0,81.66316008047052,0.43598289548217,1.0040709309701117,36.34971917155541,3.0,1.0,185712.0,156567.0,Self-employed,593.9566645160593,No,6033.0,8871.0,Female,Hyderabad,Low,20
12645.0,64.66743133350448,0.4373519613308487,1.440559580425902,14.513144531561377,4.0,1.0,61600.0,276683.0,Salaried,484.5921531626534,Yes,8494.0,8939.0,Male,Mumbai,Low,42
24522.0,76.08211006910531,0.2194371731610238,0.7662895303709882,46.02775594642628,2.0,1.0,124081.0,264330.0,Salaried,652.1404006080762,Yes,5061.0,5256.0,Male,Delhi,Low,29
13734.0,78.3446398124768,0.1947848724218778,1.0282754092305688,32.047409331517585,0.0,1.0,130641.0,300098.0,Self-employed,707.8493942370865,No,6494.0,8447.0,Female,Chennai,High,44
26491.0,70.77195081298305,0.1733645926071204,1.35144596352575,53.753786464546856,1.0,0.0,122609.0,164011.0,Salaried,521.7194930358183,No,2997.0,5161.0,Female,Kolkata,High,68
24522.0,76.08211006910531,0.2194371731610238,0.7662895303709882,46.02775594642628,2.0,1.0,124081.0,264330.0,Salaried,652.1404006080762,Yes,5061.0,5256.0,Male,Chennai,High,45
24522.0,76.08211006910531,0.2194371731610238,0.7662895303709882,46.02775594642628,2.0,1.0,124081.0,264330.0,Salaried,652.1404006080762,No,5061.0,5256.0,Male,Hyderabad,High,66
9180.0,73.9248058127981,0.1851601262958533,1.0858166511044234,68.45418960235492,4.0,1.0,185150.0,102987.0,Self-employed,518.8025557563852,Yes,1203.0,6907.0,Male,Mumbai,Low,54
18784.0,69.13645956588857,0.3551491784735144,0.7263760360017932,49.61624070808284,1.0,1.0,45738.0,195603.0,Salaried,531.4888302116839,Yes,1795.0,3847.0,Female,Hyderabad,Low,64
44073.0,61.252093808543606,0.328893318170256,1.0129157560316406,19.092477525290743,0.0,1.0,164847.0,323725.0,Salaried,733.5331606812842,No,5509.0,724.0,Female,Bangalore,High,27
12416.0,84.48956236564331,0.3841160215129794,0.5199205595393079,84.53488020069564,2.0,0.0,177241.0,337089.0,Salaried,543.8081766801176,No,1490.0,4638.0,Male,Mumbai,Low,54
43283.0,99.72076337794368,0.4413215172930262,0.8216788731422091,64.26317988617458,2.0,1.0,165303.0,151250.0,Salaried,659.4192930994168,Yes,696.0,6841.0,Female,Mumbai,High,68
49258.0,72.36752745028129,0.2274204818689173,1.3349196704201958,63.08710231982665,2.0,1.0,136371.0,350686.0,Salaried,604.9293247435213,Yes,9785.0,8516.0,Male,Bangalore,Low,23
49834.0,71.30611854862428,0.1595742782592171,0.6093229518052687,52.27943117512944,3.0,1.0,192784.0,351612.0,Self-employed,669.9421612963949,Yes,2076.0,5616.0,Male,Hyderabad,Low,57
24249.0,76.3917018780637,0.487598061021707,0.7893531756727269,64.10103142673975,1.0,1.0,158112.0,358820.0,Salaried,651.5744666608912,Yes,7427.0,521.0,Male,Chennai,High,35
5551.0,78.72910987759397,0.4753050520464795,1.060017731505955,59.27001049638719,1.0,1.0,134133.0,390715.0,Salaried,638.1336147272674,Yes,6485.0,1793.0,Female,Hyderabad,Low,62
49094.0,76.7483336704722,0.0442469878250943,1.1660799608621368,39.4864712052337,3.0,1.0,106851.0,33979.0,Salaried,835.298925827695,Yes,3339.0,9783.0,Male,Chennai,High,63
24522.0,76.08211006910531,0.2194371731610238,0.7662895303709882,46.02775594642628,2.0,1.0,124081.0,264330.0,Salaried,652.1404006080762,Yes,5061.0,5256.0,Female,Bangalore,High,35
45162.0,76.07754919554836,0.478203676144448,0.7725559234832482,17.92771602899453,0.0,1.0,146457.0,425622.0,Salaried,776.2973277551442,Yes,7571.0,6965.0,Female,Delhi,Low,36
24522.0,76.08211006910531,0.2194371731610238,0.7662895303709882,46.02775594642628,2.0,1.0,124081.0,264330.0,Self-employed,652.1404006080762,No,5061.0,5256.0,Male,Hyderabad,Low,18
8972.0,79.5085386824872,0.1604300895956836,0.900533992450757,81.72724965003816,3.0,1.0,176421.0,151106.0,Self-employed,564.036787200135,No,231.0,4062.0,Female,Delhi,Low,62
17700.0,61.700264358018494,0.4733211384460518,0.5270261084032554,64.36803134600669,4.0,1.0,81544.0,307414.0,Salaried,444.4205793662055,Yes,385.0,4235.0,Female,Chennai,High,36
49701.0,50.77237138665389,0.2812438089802576,0.3695302973126424,37.553284820454174,0.0,0.0,138162.0,397030.0,Salaried,594.9730172703828,Yes,2171.0,2384.0,Male,Mumbai,High,40
17515.0,80.05455836981514,0.2419831025845098,0.7169890193736305,63.1701831933247,3.0,0.0,67357.0,499117.0,Self-employed,434.5246591614565,Yes,7248.0,8180.0,Female,Chennai,Low,37
14897.0,71.68852830090088,0.1881434961206659,1.08267526270472,18.920792349565502,2.0,1.0,75108.0,181094.0,Salaried,625.3539862570204,Yes,1217.0,2744.0,Male,Kolkata,High,35
15424.0,93.72072770982392,0.1683902053591411,0.9296621362374048,16.551402256000387,2.0,1.0,182587.0,85564.0,Salaried,803.3898504726264,Yes,283.0,8702.0,Male,Chennai,Low,22
47804.0,93.14611967554944,0.0319063963952423,0.8731748534303749,49.36660593767136,3.0,1.0,68086.0,383708.0,Salaried,850.0,No,9278.0,9131.0,Male,Hyderabad,High,61
20522.0,69.62938751805557,0.3367646516990739,0.3109215247844855,83.9049015966284,3.0,1.0,198483.0,306986.0,Salaried,603.0884887410709,Yes,4269.0,1661.0,Female,Bangalore,Low,63
48468.0,80.09131743165239,0.4101220505460469,1.0255585376021503,72.51591117752115,2.0,0.0,196885.0,140422.0,Salaried,506.5388167685506,Yes,3011.0,4552.0,Male,Mumbai,Low,30
24522.0,76.08211006910531,0.2194371731610238,0.7662895303709882,46.02775594642628,2.0,1.0,124081.0,264330.0,Salaried,652.1404006080762,No,5061.0,5256.0,Female,Bangalore,Low,66
24522.0,76.08211006910531,0.2194371731610238,0.7662895303709882,46.02775594642628,2.0,1.0,124081.0,264330.0,Salaried,652.1404006080762,Yes,5061.0,5256.0,Female,Mumbai,High,60
24522.0,76.08211006910531,0.2194371731610238,0.7662895303709882,46.02775594642628,2.0,1.0,124081.0,264330.0,Salaried,652.1404006080762,No,5061.0,5256.0,Male,Chennai,High,18
11656.0,56.4312030219596,0.0642457875151903,0.859418392434566,87.48205052089752,0.0,1.0,79967.0,7191.0,Salaried,652.1393404618996,Yes,7959.0,5615.0,Male,Hyderabad,High,26
14075.0,61.78114255958242,0.3054718818106566,0.5393462924580262,88.45041001172376,0.0,1.0,163264.0,379362.0,Self-employed,584.0087853032203,Yes,797.0,3458.0,Male,Mumbai,Low,25
24522.0,76.08211006910531,0.2194371731610238,0.7662895303709882,46.02775594642628,2.0,1.0,124081.0,264330.0,Salaried,652.1404006080762,Yes,5061.0,5256.0,Female,Chennai,High,43
43521.0,85.63888381084155,0.032093539442641,0.8769654687935673,12.422168106490092,3.0,1.0,60971.0,26135.0,Salaried,850.0,Yes,7670.0,6162.0,Male,Mumbai,Low,22
11814.0,61.3016598394326,0.0717671613667446,0.9023889085156986,15.472838798386332,3.0,1.0,102369.0,252359.0,Salaried,765.2776275254103,Yes,9533.0,7951.0,Female,Mumbai,Low,63
10268.0,82.67933850222099,0.3436549829553164,0.508457235998819,34.76071670097853,0.0,1.0,41311.0,96777.0,Self-employed,570.3124126911753,Yes,1671.0,5866.0,Male,Mumbai,High,61
24558.0,63.972265365945134,0.3319619394411432,0.8955189419333258,33.66291778778158,3.0,1.0,110286.0,141714.0,Salaried,536.9298543946252,Yes,7933.0,591.0,Male,Delhi,High,70
5280.0,75.31651546771339,0.4539270951195376,0.4724726914150827,71.56348368121992,0.0,1.0,99703.0,100413.0,Salaried,572.0947663354026,Yes,1015.0,5000.0,Male,Bangalore,Low,31
39227.0,56.429824298027626,0.0402045228840435,0.5514961056993712,19.55225858020324,2.0,0.0,43457.0,250567.0,Salaried,784.5510328491408,Yes,1760.0,6893.0,Male,Chennai,High,57
45920.0,89.12500721901468,0.3688290541875382,0.657795236235249,38.06705851955633,4.0,1.0,53674.0,195948.0,Self-employed,484.00900390869526,Yes,1139.0,4519.0,Male,Kolkata,Low,65
23242.0,91.27654116733748,0.2852193814787832,0.9629320366083676,66.65200836929999,3.0,0.0,83800.0,31730.0,Salaried,410.2712345328869,Yes,1560.0,2062.0,Female,Bangalore,High,49
10738.0,50.14558589168944,0.3509852952624988,0.3516973633678616,27.83289430637312,3.0,1.0,108070.0,331778.0,Self-employed,517.0156197307241,Yes,9304.0,7383.0,Male,Delhi,High,19
4148.0,58.683581847716994,0.1635725487782983,0.2709576699123915,18.760494441613112,1.0,1.0,107437.0,272749.0,Salaried,722.1942669622374,Yes,8043.0,3386.0,Female,Chennai,Low,21
10365.0,91.8618609110909,0.0345175598530307,1.4220929168604504,19.506991112039287,1.0,1.0,56187.0,463518.0,Salaried,850.0,No,8405.0,4283.0,Male,Mumbai,High,52
34255.0,78.99026725833981,0.1523761206729531,0.918524144440466,29.14219703064848,2.0,0.0,157439.0,255799.0,Salaried,654.529820912287,Yes,1941.0,1029.0,Female,Hyderabad,High,60
38994.0,92.24311637448164,0.3297805668562032,1.251113599575507,12.482482603595637,2.0,1.0,102113.0,333478.0,Salaried,706.8788220785793,No,3381.0,6139.0,Female,Bangalore,Low,39
42344.0,64.96160021505302,0.0505401907004981,1.0626154207707623,18.38606796179942,0.0,1.0,166531.0,200729.0,Self-employed,850.0,Yes,8978.0,3267.0,Female,Delhi,High,19
33434.0,73.49892173288973,0.2974288062716998,0.2438127231615928,76.71594047570511,1.0,1.0,189969.0,463814.0,Salaried,722.6617604752346,Yes,6687.0,4328.0,Male,Mumbai,High,29
28970.0,64.18039617085681,0.1260937011584092,0.415775595245074,27.519816724364983,3.0,1.0,127544.0,137031.0,Self-employed,628.6205481338559,Yes,6113.0,6408.0,Female,Hyderabad,Low,54
40787.0,61.62020231072066,0.4218711448081194,0.2066991586922784,84.26280093205929,1.0,1.0,175210.0,10283.0,Salaried,549.5767566196421,Yes,4247.0,5190.0,Male,Mumbai,Low,62
24522.0,76.08211006910531,0.2194371731610238,0.7662895303709882,46.02775594642628,2.0,1.0,124081.0,264330.0,Salaried,652.1404006080762,Yes,5061.0,5256.0,Male,Bangalore,Low,39
5412.0,90.3389071253157,0.435792248695664,1.4702470804616825,12.257371259023788,3.0,1.0,176193.0,148352.0,Salaried,683.7169722419712,Yes,7040.0,8802.0,Male,Bangalore,Low,41
13357.0,76.86702484215905,0.4481125857243194,0.4174615457221764,60.78570540238714,3.0,1.0,197454.0,148933.0,Self-employed,569.0545768309662,No,6607.0,6891.0,Female,Mumbai,High,45
43006.0,98.57581784020697,0.1599686419333209,1.2896370194035254,30.23170187922971,4.0,1.0,53203.0,173451.0,Salaried,606.3441627034251,Yes,1087.0,7156.0,Male,Delhi,High,56
27728.0,61.104109410449496,0.3453488580501159,0.3286083547965827,64.3453892525356,3.0,0.0,129889.0,118918.0,Self-employed,358.1464511986184,Yes,1687.0,5839.0,Female,Hyderabad,High,21
31716.0,56.17004076027982,0.0140171773541714,0.3523444522356003,51.98031509008298,2.0,0.0,150807.0,241829.0,Salaried,850.0,Yes,7559.0,8840.0,Female,Kolkata,Low,56
41924.0,52.077992413612925,0.0114517330745944,1.1391105697338946,86.77233565767793,4.0,1.0,172951.0,117528.0,Salaried,850.0,No,6452.0,8902.0,Female,Bangalore,Low,22
